name,n_phases,r1,x1,r0,x0,c1,c0,units,r_matrix,x_matrix,c_matrix,rg,xg,rho,symmetrical_components
71,1,0.0005965141,0.0004660267,0.001019045,0.001559636,5.91978701746497E-16,5.91978701746497E-16,m,[  0.00073736 ],[  0.00083056 ],[  0.00000059 ],0.01805,0.155081,100,true
50,3,0.0009320533,0.0004908814,0.001354584,0.001584491,6.54292220496219E-16,6.54292220496219E-16,m,[  0.00107290 |  0.00014084   0.00107290 |  0.00014084   0.00014084   0.00107290 ],[  0.00085542 |  0.00036454   0.00085542 |  0.00036454   0.00036454   0.00085542 ],[  0.00000065 |  0.00000000   0.00000065 |  0.00000000   0.00000000   0.00000065 ],0.01805,0.155081,100,true
51,3,0.000379035,0.0004473856,0.0007518564,0.001379439,3.58302880567936E-15,3.58302880567936E-15,m,[  0.00050331 |  0.00012427   0.00050331 |  0.00012427   0.00012427   0.00050331 ],[  0.00075807 |  0.00031068   0.00075807 |  0.00031068   0.00031068   0.00075807 ],[  0.00000358 |  0.00000000   0.00000358 |  0.00000000   0.00000000   0.00000358 ],0.01805,0.155081,100,true
52,3,0.000298257,0.0004411719,0.0005778731,0.001286234,9.658599966609199E-16,9.658599966609199E-16,m,[  0.00039146 |  0.00009321   0.00039146 |  0.00009321   0.00009321   0.00039146 ],[  0.00072286 |  0.00028169   0.00072286 |  0.00028169   0.00028169   0.00072286 ],[  0.00000097 |  0.00000000   0.00000097 |  0.00000000   0.00000000   0.00000097 ],0.01805,0.155081,100,true
107,3,0.00008077795,0.000360394,0.000360394,0.001199242,3.45840184114635E-15,3.45840184114635E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00064001 |  0.00027962   0.00064001 |  0.00027962   0.00027962   0.00064001 ],[  0.00000346 |  0.00000000   0.00000346 |  0.00000000   0.00000000   0.00000346 ],0.01805,0.155081,100,true
54,3,0.00008077795,0.0003852487,0.000360394,0.00123031,3.30261791658078E-15,3.30261791658078E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00066694 |  0.00028169   0.00066694 |  0.00028169   0.00028169   0.00066694 ],[  0.00000330 |  0.00000000   0.00000330 |  0.00000000   0.00000000   0.00000330 ],0.01805,0.155081,100,true
72,1,0.0009320533,0.0004908814,0.001354584,0.001584491,6.54292220496219E-16,6.54292220496219E-16,m,[  0.00107290 ],[  0.00085542 ],[  0.00000065 ],0.01805,0.155081,100,true
109,3,0.0005965141,0.0004660267,0.001019045,0.001559636,5.91978701746497E-16,5.91978701746497E-16,m,[  0.00073736 |  0.00014084   0.00073736 |  0.00014084   0.00014084   0.00073736 ],[  0.00083056 |  0.00036454   0.00083056 |  0.00036454   0.00036454   0.00083056 ],[  0.00000059 |  0.00000000   0.00000059 |  0.00000000   0.00000000   0.00000059 ],0.01805,0.155081,100,true
74,1,0.000298257,0.0004411719,0.0005778731,0.001286234,9.658599966609199E-16,9.658599966609199E-16,m,[  0.00039146 ],[  0.00072286 ],[  0.00000097 ],0.01805,0.155081,100,true
111,3,0.000379035,0.0004473856,0.0007518564,0.001379439,3.58302880567936E-15,3.58302880567936E-15,m,[  0.00050331 |  0.00012427   0.00050331 |  0.00012427   0.00012427   0.00050331 ],[  0.00075807 |  0.00031068   0.00075807 |  0.00031068   0.00031068   0.00075807 ],[  0.00000358 |  0.00000000   0.00000358 |  0.00000000   0.00000000   0.00000358 ],0.01805,0.155081,100,true
113,3,0.0001864107,0.0004225308,0.0004722404,0.001267593,3.70765635394386E-15,3.70765635394386E-15,m,[  0.00028169 |  0.00009528   0.00028169 |  0.00009528   0.00009528   0.00028169 ],[  0.00070422 |  0.00028169   0.00070422 |  0.00028169   0.00028169   0.00070422 ],[  0.00000371 |  0.00000000   0.00000371 |  0.00000000   0.00000000   0.00000371 ],0.01805,0.155081,100,true
55,3,0.001534781,0.000559232,0.001926244,0.001746046,9.347032555276681E-16,9.347032555276681E-16,m,[  0.00166527 |  0.00013049   0.00166527 |  0.00013049   0.00013049   0.00166527 ],[  0.00095484 |  0.00039560   0.00095484 |  0.00039560   0.00039560   0.00095484 ],[  0.00000093 |  0.00000000   0.00000093 |  0.00000000   0.00000000   0.00000093 ],0.01805,0.155081,100,true
76,1,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000187 ],0.01805,0.155081,100,true
44,3,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 |  0.00009113   0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 |  0.00026305   0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
43,3,0.0002361202,0.0003976761,0.0005219498,0.001242738,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00033140 |  0.00009528   0.00033140 |  0.00009528   0.00009528   0.00033140 ],[  0.00067936 |  0.00028169   0.00067936 |  0.00028169   0.00028169   0.00067936 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
42,3,0.0003666076,0.0004722404,0.0006462236,0.001317302,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00045981 |  0.00009321   0.00045981 |  0.00009321   0.00009321   0.00045981 ],[  0.00075393 |  0.00028169   0.00075393 |  0.00028169   0.00028169   0.00075393 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
40,3,0.001050113,0.0005219498,0.00146643,0.001615559,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00118889 |  0.00013877   0.00118889 |  0.00013877   0.00013877   0.00118889 ],[  0.00088649 |  0.00036454   0.00088649 |  0.00036454   0.00036454   0.00088649 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
82,2,0.0003666076,0.0004722404,0.0006462236,0.001317302,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00045981 |  0.00009321   0.00045981 ],[  0.00075393 |  0.00028169   0.00075393 ],[  0.00000056 |  0.00000000   0.00000056 ],0.01805,0.155081,100,true
81,2,0.0006959332,0.0005219498,0.00111225,0.001615559,4.98508368897086E-16,4.98508368897086E-16,m,[  0.00083471 |  0.00013877   0.00083471 ],[  0.00088649 |  0.00036454   0.00088649 ],[  0.00000050 |  0.00000000   0.00000050 ],0.01805,0.155081,100,true
80,2,0.001050113,0.0005219498,0.00146643,0.001615559,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00118889 |  0.00013877   0.00118889 ],[  0.00088649 |  0.00036454   0.00088649 ],[  0.00000056 |  0.00000000   0.00000056 ],0.01805,0.155081,100,true
103,3,0.0002361202,0.0003976761,0.0005219498,0.001242738,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00033140 |  0.00009528   0.00033140 |  0.00009528   0.00009528   0.00033140 ],[  0.00067936 |  0.00028169   0.00067936 |  0.00028169   0.00028169   0.00067936 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
49,3,0.0005965141,0.0004660267,0.001019045,0.001559636,5.91978701746497E-16,5.91978701746497E-16,m,[  0.00073736 |  0.00014084   0.00073736 |  0.00014084   0.00014084   0.00073736 ],[  0.00083056 |  0.00036454   0.00083056 |  0.00036454   0.00036454   0.00083056 ],[  0.00000059 |  0.00000000   0.00000059 |  0.00000000   0.00000000   0.00000059 ],0.01805,0.155081,100,true
104,3,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 |  0.00009113   0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 |  0.00026305   0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
75,1,0.0001864107,0.0004225308,0.0004722404,0.001267593,3.70765635394386E-15,3.70765635394386E-15,m,[  0.00028169 ],[  0.00070422 ],[  0.00000371 ],0.01805,0.155081,100,true
47,3,0.00008077795,0.000360394,0.000360394,0.001199242,3.45840184114635E-15,3.45840184114635E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00064001 |  0.00027962   0.00064001 |  0.00027962   0.00027962   0.00064001 ],[  0.00000346 |  0.00000000   0.00000346 |  0.00000000   0.00000000   0.00000346 ],0.01805,0.155081,100,true
101,3,0.0006959332,0.0005219498,0.00111225,0.001615559,4.98508368897086E-16,4.98508368897086E-16,m,[  0.00083471 |  0.00013877   0.00083471 |  0.00013877   0.00013877   0.00083471 ],[  0.00088649 |  0.00036454   0.00088649 |  0.00036454   0.00036454   0.00088649 ],[  0.00000050 |  0.00000000   0.00000050 |  0.00000000   0.00000000   0.00000050 ],0.01805,0.155081,100,true
102,3,0.0003666076,0.0004722404,0.0006462236,0.001317302,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00045981 |  0.00009321   0.00045981 |  0.00009321   0.00009321   0.00045981 ],[  0.00075393 |  0.00028169   0.00075393 |  0.00028169   0.00028169   0.00075393 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
45,3,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,1.83824955102278E-15,1.83824955102278E-15,m,[  0.00019262 |  0.00009321   0.00019262 |  0.00009321   0.00009321   0.00019262 ],[  0.00064829 |  0.00028169   0.00064829 |  0.00028169   0.00028169   0.00064829 ],[  0.00000184 |  0.00000000   0.00000184 |  0.00000000   0.00000000   0.00000184 ],0.01805,0.155081,100,true
73,1,0.000379035,0.0004473856,0.0007518564,0.001379439,3.58302880567936E-15,3.58302880567936E-15,m,[  0.00050331 ],[  0.00075807 ],[  0.00000358 ],0.01805,0.155081,100,true
46,3,0.00009941902000000001,0.000379035,0.0003852487,0.001217883,2.14981740015391E-15,2.14981740015391E-15,m,[  0.00019470 |  0.00009528   0.00019470 |  0.00009528   0.00009528   0.00019470 ],[  0.00065865 |  0.00027962   0.00065865 |  0.00027962   0.00027962   0.00065865 ],[  0.00000215 |  0.00000000   0.00000215 |  0.00000000   0.00000000   0.00000215 ],0.01805,0.155081,100,true
48,3,0.0005530182999999999,0.0005095225000000001,0.0009755492,0.001603132,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00069386 |  0.00014084   0.00069386 |  0.00014084   0.00014084   0.00069386 ],[  0.00087406 |  0.00036454   0.00087406 |  0.00036454   0.00036454   0.00087406 ],[  0.00000312 |  0.00000000   0.00000312 |  0.00000000   0.00000000   0.00000312 ],0.01805,0.155081,100,true
240,3,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 |  0.00005799   0.00138772 |  0.00005799   0.00005799   0.00138772 ],[  0.00099386 |  0.00048763   0.00099386 |  0.00048763   0.00048763   0.00099386 ],[  0.00000312 |  0.00000000   0.00000312 |  0.00000000   0.00000000   0.00000312 ],0.01805,0.155081,100,true
173,3,0.00009153385,0.0001410756,0.001157803,0.00006528723,0,0,m,[  0.00044696 |  0.00035542   0.00044696 |  0.00035542   0.00035542   0.00044696 ],[  0.00011581 | -0.00002526   0.00011581 | -0.00002526  -0.00002526   0.00011581 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
174,3,0.00005643272,0.0001010097,0.0008398919,0.00005019418,0,0,m,[  0.00031759 |  0.00026115   0.00031759 |  0.00026115   0.00026115   0.00031759 ],[  0.00008407 | -0.00001694   0.00008407 | -0.00001694  -0.00001694   0.00008407 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
257,3,0.00005903004,0.000114829,0.0003838817,0.0001082425,0,0,m,[  0.00016731 |  0.00010828   0.00016731 |  0.00010828   0.00010828   0.00016731 ],[  0.00011263 | -0.00000220   0.00011263 | -0.00000220  -0.00000220   0.00011263 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
256,3,0.0001304875,0.0003852487,0.0003106844,0.001845466,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00019055 |  0.00006007   0.00019055 |  0.00006007   0.00006007   0.00019055 ],[  0.00087199 |  0.00048674   0.00087199 |  0.00048674   0.00048674   0.00087199 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
254,1,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000187 ],0.01805,0.155081,100,true
235,2,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 |  0.00005920   0.00091171 ],[  0.00097205 |  0.00048763   0.00097205 ],[  0.00000312 |  0.00000000   0.00000312 ],0.01805,0.155081,100,true
236,2,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 |  0.00005799   0.00138772 ],[  0.00099386 |  0.00048763   0.00099386 ],[  0.00000312 |  0.00000000   0.00000312 ],0.01805,0.155081,100,true
170,3,0.0001181098,0.000095144,0.001572175,0.0001446857,0,0,m,[  0.00060280 |  0.00048469   0.00060280 |  0.00048469   0.00048469   0.00060280 ],[  0.00011166 |  0.00001651   0.00011166 |  0.00001651   0.00001651   0.00011166 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
239,3,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 |  0.00005920   0.00091171 |  0.00005920   0.00005920   0.00091171 ],[  0.00097205 |  0.00048763   0.00097205 |  0.00048763   0.00048763   0.00097205 ],[  0.00000312 |  0.00000000   0.00000312 |  0.00000000   0.00000000   0.00000312 ],0.01805,0.155081,100,true
224,1,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 ],[  0.00099386 ],[  0.00000312 ],0.01805,0.155081,100,true
253,2,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 ],0.01805,0.155081,100,true
245,3,0.00008077795,0.0003852487,0.000360394,0.00123031,3.30261791658078E-15,3.30261791658078E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00066694 |  0.00028169   0.00066694 |  0.00028169   0.00028169   0.00066694 ],[  0.00000330 |  0.00000000   0.00000330 |  0.00000000   0.00000000   0.00000330 ],0.01805,0.155081,100,true
252,3,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 |  0.00009113   0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 |  0.00026305   0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
247,3,0.00008077795,0.0003852487,0.000360394,0.00123031,3.30261791658078E-15,3.30261791658078E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00066694 |  0.00028169   0.00066694 |  0.00028169   0.00028169   0.00066694 ],[  0.00000330 |  0.00000000   0.00000330 |  0.00000000   0.00000000   0.00000330 ],0.01805,0.155081,100,true
251,1,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000187 ],0.01805,0.155081,100,true
250,2,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 ],0.01805,0.155081,100,true
249,3,0.00008077795,0.0003852487,0.000360394,0.00123031,3.30261791658078E-15,3.30261791658078E-15,m,[  0.00017398 |  0.00009321   0.00017398 |  0.00009321   0.00009321   0.00017398 ],[  0.00066694 |  0.00028169   0.00066694 |  0.00028169   0.00028169   0.00066694 ],[  0.00000330 |  0.00000000   0.00000330 |  0.00000000   0.00000000   0.00000330 ],0.01805,0.155081,100,true
238,3,0.00009186317,0.0001302513,0.0001942275,0.00006036599,0,0,m,[  0.00012598 |  0.00003412   0.00012598 |  0.00003412   0.00003412   0.00012598 ],[  0.00010696 | -0.00002330   0.00010696 | -0.00002330  -0.00002330   0.00010696 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
99,3,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 |  0.00009113   0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 |  0.00026305   0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
63,1,0.0006959332,0.0005219498,0.00111225,0.001615559,4.98508368897086E-16,4.98508368897086E-16,m,[  0.00083471 ],[  0.00088649 ],[  0.00000050 ],0.01805,0.155081,100,true
64,1,0.0003666076,0.0004722404,0.0006462236,0.001317302,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00045981 ],[  0.00075393 ],[  0.00000056 ],0.01805,0.155081,100,true
66,1,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 ],[  0.00066072 ],[  0.00000187 ],0.01805,0.155081,100,true
67,1,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,1.83824955102278E-15,1.83824955102278E-15,m,[  0.00019262 ],[  0.00064829 ],[  0.00000184 ],0.01805,0.155081,100,true
219,1,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 ],[  0.00097205 ],[  0.00000312 ],0.01805,0.155081,100,true
84,2,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 ],0.01805,0.155081,100,true
85,2,0.00009941902000000001,0.0003666076,0.000379035,0.001211669,1.83824955102278E-15,1.83824955102278E-15,m,[  0.00019262 |  0.00009321   0.00019262 ],[  0.00064829 |  0.00028169   0.00064829 ],[  0.00000184 |  0.00000000   0.00000184 ],0.01805,0.155081,100,true
258,3,0.0001082425,0.0001279399,0.0004691335,0.0001312331,0,0,m,[  0.00022854 |  0.00012030   0.00022854 |  0.00012030   0.00012030   0.00022854 ],[  0.00012904 |  0.00000110   0.00012904 |  0.00000110   0.00000110   0.00012904 ],[  0.00000000 |  0.00000000   0.00000000 |  0.00000000   0.00000000   0.00000000 ],0.01805,0.155081,100,true
98,3,0.0001864107,0.0003976761,0.000459813,0.001186815,1.86940651105534E-15,1.86940651105534E-15,m,[  0.00027754 |  0.00009113   0.00027754 |  0.00009113   0.00009113   0.00027754 ],[  0.00066072 |  0.00026305   0.00066072 |  0.00026305   0.00026305   0.00066072 ],[  0.00000187 |  0.00000000   0.00000187 |  0.00000000   0.00000000   0.00000187 ],0.01805,0.155081,100,true
223,1,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 ],[  0.00097205 ],[  0.00000312 ],0.01805,0.155081,100,true
100,3,0.001050113,0.0005219498,0.00146643,0.001615559,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00118889 |  0.00013877   0.00118889 |  0.00013877   0.00013877   0.00118889 ],[  0.00088649 |  0.00036454   0.00088649 |  0.00036454   0.00036454   0.00088649 ],[  0.00000056 |  0.00000000   0.00000056 |  0.00000000   0.00000000   0.00000056 ],0.01805,0.155081,100,true
115,3,0.001534781,0.000559232,0.001926244,0.001746046,9.347032555276681E-16,9.347032555276681E-16,m,[  0.00166527 |  0.00013049   0.00166527 |  0.00013049   0.00013049   0.00166527 ],[  0.00095484 |  0.00039560   0.00095484 |  0.00039560   0.00039560   0.00095484 ],[  0.00000093 |  0.00000000   0.00000093 |  0.00000000   0.00000000   0.00000093 ],0.01805,0.155081,100,true
232,3,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 |  0.00005799   0.00138772 |  0.00005799   0.00005799   0.00138772 ],[  0.00099386 |  0.00048763   0.00099386 |  0.00048763   0.00048763   0.00099386 ],[  0.00000312 |  0.00000000   0.00000312 |  0.00000000   0.00000000   0.00000312 ],0.01805,0.155081,100,true
231,3,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 |  0.00005920   0.00091171 |  0.00005920   0.00005920   0.00091171 ],[  0.00097205 |  0.00048763   0.00097205 |  0.00048763   0.00048763   0.00097205 ],[  0.00000312 |  0.00000000   0.00000312 |  0.00000000   0.00000000   0.00000312 ],0.01805,0.155081,100,true
228,2,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 |  0.00005799   0.00138772 ],[  0.00099386 |  0.00048763   0.00099386 ],[  0.00000312 |  0.00000000   0.00000312 ],0.01805,0.155081,100,true
227,2,0.0008525181,0.0004844192,0.001030105,0.001947308,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00091171 |  0.00005920   0.00091171 ],[  0.00097205 |  0.00048763   0.00097205 ],[  0.00000312 |  0.00000000   0.00000312 ],0.01805,0.155081,100,true
220,1,0.001329729,0.0005062292,0.001503713,0.001969118,3.1156773238484E-15,3.1156773238484E-15,m,[  0.00138772 ],[  0.00099386 ],[  0.00000312 ],0.01805,0.155081,100,true
62,1,0.001050113,0.0005219498,0.00146643,0.001615559,5.608219606132441E-16,5.608219606132441E-16,m,[  0.00118889 ],[  0.00088649 ],[  0.00000056 ],0.01805,0.155081,100,true
90,2,0.0009320533,0.0004908814,0.001354584,0.001584491,6.54292220496219E-16,6.54292220496219E-16,m,[  0.00107290 |  0.00014084   0.00107290 ],[  0.00085542 |  0.00036454   0.00085542 ],[  0.00000065 |  0.00000000   0.00000065 ],0.01805,0.155081,100,true
defaultsecondary,1,0.058,0.1206,0.1784,0.4047,3.4E-9,1.6E-9,kft,[  0.25000000 ],[  0.07600000 ],[  3.00000000 ],0.01805,0.155081,100,false
defaultsecondary3p,3,0.058,0.1206,0.1784,0.4047,3.4E-9,1.6E-9,kft,[  0.10971621 |  0.01804955   0.10971621 |  0.01804955   0.01804955   0.10971621 ],[  0.27765665 |  0.24641736   0.27765665 |  0.23845259   0.24641736   0.27765665 ],[ 15.00000000 | -7.00000000  15.00000000 | -7.00000000  -7.00000000  15.00000000 ],0.01805,0.155081,100,false
